split,sample_idx,state,w_cnn,w_vit,r_cnn,r_vit,cnn_correct,vit_correct,fused_pred,fused_correct
test,34,3,0.21401991484113564,0.7859800851588643,-0.0013402700424194336,0.9941757917404175,1,1,3,1
test,35,5,0.2074481684449928,0.7925518315550072,0.28489553928375244,0.03300154209136963,1,1,5,1
test,36,9,0.5476871351771021,0.4523128648228979,0.8689732551574707,-0.1147235631942749,1,0,9,1
test,37,4,0.34495377595697324,0.6550462240430268,0.44031858444213867,0.9824862480163574,1,1,4,1
test,38,3,0.21401991484113564,0.7859800851588643,-0.07602214813232422,0.9917677640914917,0,1,3,1
test,39,7,0.14977736603751735,0.8502226339624827,-0.41094493865966797,0.9656389951705933,0,1,7,1
test,40,1,0.2548721367545882,0.7451278632454118,0.46576082706451416,0.9047753810882568,1,1,1,1
test,41,9,0.5476871351771021,0.4523128648228979,0.8764867782592773,0.7443059682846069,1,1,9,1
test,42,1,0.2548721367545882,0.7451278632454118,0.4523448944091797,0.99448561668396,1,1,1,1
test,43,5,0.2074481684449928,0.7925518315550072,0.02160477638244629,0.989568829536438,1,1,5,1
test,44,8,0.14214447487052495,0.857855525129475,-0.283272385597229,0.8501318693161011,0,1,8,1
test,45,9,0.5476871351771021,0.4523128648228979,-0.6544598042964935,0.5711938142776489,0,1,9,0
test,46,7,0.14977736603751735,0.8502226339624827,-0.7150057554244995,-0.0138588547706604,0,0,7,0
test,47,5,0.2074481684449928,0.7925518315550072,0.18504178524017334,0.7866611480712891,1,1,5,1
test,48,3,0.21401991484113564,0.7859800851588643,0.32288599014282227,0.8709614276885986,1,1,3,1
test,49,0,0.26295059646312535,0.7370494035368746,0.4323030710220337,0.969264030456543,1,1,0,1
test,50,5,0.2074481684449928,0.7925518315550072,-0.36118948459625244,0.9268951416015625,0,1,5,1
test,51,5,0.2074481684449928,0.7925518315550072,0.14636623859405518,0.9917477369308472,1,1,5,1
test,52,4,0.34495377595697324,0.6550462240430268,0.2248462438583374,0.9922339916229248,1,1,4,1
test,53,3,0.21401991484113564,0.7859800851588643,0.18756532669067383,0.9953070878982544,1,1,3,1
test,54,8,0.14214447487052495,0.857855525129475,-0.04807710647583008,0.9549237489700317,1,1,8,1
test,55,9,0.5476871351771021,0.4523128648228979,0.9117538928985596,0.8610433340072632,1,1,9,1
test,56,9,0.5476871351771021,0.4523128648228979,0.8781509399414062,0.8589462041854858,1,1,9,1
test,57,0,0.26295059646312535,0.7370494035368746,0.08017301559448242,0.9969282150268555,1,1,0,1
test,58,1,0.2548721367545882,0.7451278632454118,0.16153287887573242,0.9709577560424805,1,1,1,1
test,59,7,0.14977736603751735,0.8502226339624827,-0.1801324486732483,0.9741994142532349,0,1,7,1
test,60,5,0.2074481684449928,0.7925518315550072,0.10131478309631348,0.9312092065811157,1,1,5,1
test,61,3,0.21401991484113564,0.7859800851588643,0.2993476390838623,-0.7154879868030548,1,0,3,0
test,62,4,0.34495377595697324,0.6550462240430268,0.2589690685272217,0.39939045906066895,1,1,4,1
test,63,5,0.2074481684449928,0.7925518315550072,-0.07369029521942139,0.9916547536849976,0,1,5,1
test,64,3,0.21401991484113564,0.7859800851588643,0.03937053680419922,0.9959683418273926,1,1,3,1
test,65,0,0.26295059646312535,0.7370494035368746,0.5843884944915771,0.9972096681594849,1,1,0,1
test,66,4,0.34495377595697324,0.6550462240430268,0.477150559425354,0.9858856201171875,1,1,4,1
test,67,4,0.34495377595697324,0.6550462240430268,0.39009737968444824,-0.004477500915527344,1,1,4,1
test,68,4,0.34495377595697324,0.6550462240430268,0.4836454391479492,0.9801965951919556,1,1,4,1
test,69,1,0.2548721367545882,0.7451278632454118,0.467948317527771,0.9943670034408569,1,1,1,1
test,70,1,0.2548721367545882,0.7451278632454118,0.4700673818588257,0.9973746538162231,1,1,1,1
test,71,2,0.20725491528952777,0.7927450847104722,0.3551597595214844,0.993281364440918,1,1,2,1
test,72,3,0.21401991484113564,0.7859800851588643,0.36164796352386475,0.9903420209884644,1,1,3,1
test,73,1,0.2548721367545882,0.7451278632454118,0.48039162158966064,0.9831522703170776,1,1,1,1
test,74,2,0.20725491528952777,0.7927450847104722,0.33734631538391113,0.9968295097351074,1,1,2,1
test,75,2,0.20725491528952777,0.7927450847104722,-0.08650237321853638,0.9927346706390381,0,1,2,1
test,76,1,0.2548721367545882,0.7451278632454118,0.3287339210510254,0.9487686157226562,1,1,1,1
test,77,0,0.26295059646312535,0.7370494035368746,0.3502225875854492,0.9940216541290283,1,1,0,1
test,78,9,0.5476871351771021,0.4523128648228979,0.9284366369247437,0.8889783620834351,1,1,9,1
test,79,9,0.5476871351771021,0.4523128648228979,0.9234048128128052,0.7418292760848999,1,1,9,1
test,80,9,0.5476871351771021,0.4523128648228979,0.9336202144622803,0.9063725471496582,1,1,9,1
test,81,3,0.21401991484113564,0.7859800851588643,0.19548380374908447,0.9955813884735107,1,1,3,1
test,82,8,0.14214447487052495,0.857855525129475,-0.5094831585884094,0.9399704933166504,0,1,8,1
test,83,2,0.20725491528952777,0.7927450847104722,0.3352038860321045,0.9955571889877319,1,1,2,1
test,84,4,0.34495377595697324,0.6550462240430268,0.24112021923065186,0.9873301982879639,1,1,4,1
test,85,3,0.21401991484113564,0.7859800851588643,0.26369595527648926,0.9946795701980591,1,1,3,1
test,86,1,0.2548721367545882,0.7451278632454118,0.2925593852996826,0.9781357049942017,1,1,1,1
test,87,3,0.21401991484113564,0.7859800851588643,0.15810668468475342,0.9930242300033569,1,1,3,1
test,88,7,0.14977736603751735,0.8502226339624827,-0.4666237235069275,0.9683241844177246,0,1,7,1
test,89,0,0.26295059646312535,0.7370494035368746,0.5349445343017578,0.9974504709243774,1,1,0,1
test,90,1,0.2548721367545882,0.7451278632454118,0.4696418046951294,0.9952880144119263,1,1,1,1
test,91,2,0.20725491528952777,0.7927450847104722,0.2732483148574829,0.998092532157898,1,1,2,1
test,92,3,0.21401991484113564,0.7859800851588643,0.3237743377685547,0.9945906400680542,1,1,3,1
test,93,3,0.21401991484113564,0.7859800851588643,0.21967995166778564,0.9944113492965698,1,1,3,1
test,94,9,0.5476871351771021,0.4523128648228979,0.8569055795669556,0.743321418762207,1,1,9,1
test,95,2,0.20725491528952777,0.7927450847104722,0.2937581539154053,0.9974949359893799,1,1,2,1
test,96,5,0.2074481684449928,0.7925518315550072,0.20573854446411133,0.899739146232605,1,1,5,1
test,97,8,0.14214447487052495,0.857855525129475,-0.233190655708313,0.9474931955337524,0,1,8,1
test,98,0,0.26295059646312535,0.7370494035368746,0.34033524990081787,0.9957281351089478,1,1,0,1
test,99,5,0.2074481684449928,0.7925518315550072,0.23538756370544434,0.9725682735443115,1,1,5,1
test,100,9,0.5476871351771021,0.4523128648228979,0.9276611804962158,0.9106153249740601,1,1,9,1
test,101,5,0.2074481684449928,0.7925518315550072,0.33184099197387695,0.9893136024475098,1,1,5,1
test,102,1,0.2548721367545882,0.7451278632454118,0.2328559160232544,0.9959489107131958,1,1,1,1
test,103,0,0.26295059646312535,0.7370494035368746,0.5852037668228149,0.9967050552368164,1,1,0,1
test,104,8,0.14214447487052495,0.857855525129475,-0.2812163829803467,0.6108813285827637,0,1,8,1
test,105,9,0.5476871351771021,0.4523128648228979,0.9383498430252075,0.737659215927124,1,1,9,1
test,106,9,0.5476871351771021,0.4523128648228979,0.8765279054641724,0.909201979637146,1,1,9,1
test,107,5,0.2074481684449928,0.7925518315550072,0.1480029821395874,0.9916443824768066,1,1,5,1
test,108,5,0.2074481684449928,0.7925518315550072,0.15932166576385498,0.9871314764022827,1,1,5,1
test,109,2,0.20725491528952777,0.7927450847104722,0.23672795295715332,0.9964455366134644,1,1,2,1
test,110,0,0.26295059646312535,0.7370494035368746,0.39666426181793213,0.9965687990188599,1,1,0,1
test,111,2,0.20725491528952777,0.7927450847104722,0.22255635261535645,0.9981318712234497,1,1,2,1
test,112,1,0.2548721367545882,0.7451278632454118,0.47035813331604004,0.9867309331893921,1,1,1,1
test,113,2,0.20725491528952777,0.7927450847104722,0.26474153995513916,0.9984209537506104,1,1,2,1
test,114,6,0.17263666180201442,0.8273633381979856,-0.21222549676895142,0.981215238571167,0,1,6,1
test,115,6,0.17263666180201442,0.8273633381979856,-0.042159199714660645,0.9736860990524292,1,1,6,1
test,116,3,0.21401991484113564,0.7859800851588643,-0.05646228790283203,0.9955548048019409,1,1,3,1
test,117,6,0.17263666180201442,0.8273633381979856,-0.7486302852630615,0.7254248857498169,0,1,6,1
test,118,2,0.20725491528952777,0.7927450847104722,-0.025266170501708984,0.9951224327087402,1,1,2,1
test,119,5,0.2074481684449928,0.7925518315550072,-0.08263081312179565,0.9826551675796509,1,1,5,1
test,120,9,0.5476871351771021,0.4523128648228979,0.8612431287765503,-0.2857847213745117,1,0,9,1
test,121,5,0.2074481684449928,0.7925518315550072,0.24976658821105957,0.983238697052002,1,1,5,1
test,122,2,0.20725491528952777,0.7927450847104722,0.2921483516693115,0.9984455108642578,1,1,2,1
test,123,1,0.2548721367545882,0.7451278632454118,0.4628417491912842,0.9961868524551392,1,1,1,1
test,124,4,0.34495377595697324,0.6550462240430268,0.18683457374572754,0.9811486005783081,1,1,4,1
test,125,6,0.17263666180201442,0.8273633381979856,0.18702328205108643,0.7263224124908447,1,1,6,1
test,126,5,0.2074481684449928,0.7925518315550072,0.3036569356918335,0.8569146394729614,1,1,5,1
test,127,9,0.5476871351771021,0.4523128648228979,0.9038671255111694,0.8504785299301147,1,1,9,1
test,128,3,0.21401991484113564,0.7859800851588643,0.37197840213775635,0.9795596599578857,1,1,3,1
test,129,5,0.2074481684449928,0.7925518315550072,-0.39829587936401367,0.942638635635376,0,1,5,1
test,130,6,0.17263666180201442,0.8273633381979856,-0.39157819747924805,0.9854415655136108,0,1,6,1
test,131,2,0.20725491528952777,0.7927450847104722,0.2486426830291748,0.9980392456054688,1,1,2,1
test,132,1,0.2548721367545882,0.7451278632454118,0.4467114210128784,0.9976086616516113,1,1,1,1
test,133,1,0.2548721367545882,0.7451278632454118,0.250846266746521,0.93149733543396,1,1,1,1
test,134,3,0.21401991484113564,0.7859800851588643,0.39054954051971436,0.9901387691497803,1,1,3,1
test,135,1,0.2548721367545882,0.7451278632454118,0.11184322834014893,0.9976752996444702,1,1,1,1
test,136,3,0.21401991484113564,0.7859800851588643,0.15374398231506348,0.9761049747467041,1,1,3,1
test,137,4,0.34495377595697324,0.6550462240430268,0.19986557960510254,-0.8162318915128708,1,0,4,0
test,138,1,0.2548721367545882,0.7451278632454118,0.09443378448486328,0.8683153390884399,1,1,1,1
test,139,2,0.20725491528952777,0.7927450847104722,0.28031229972839355,0.9986644983291626,1,1,2,1
test,140,8,0.14214447487052495,0.857855525129475,-0.37752842903137207,0.9446018934249878,0,1,8,1
test,141,1,0.2548721367545882,0.7451278632454118,-0.1594509482383728,0.9919989109039307,0,1,1,1
test,142,5,0.2074481684449928,0.7925518315550072,0.24241149425506592,0.9291762113571167,1,1,5,1
test,143,4,0.34495377595697324,0.6550462240430268,0.38652563095092773,0.04844498634338379,1,1,4,1
test,144,5,0.2074481684449928,0.7925518315550072,0.1659832000732422,0.9814813137054443,1,1,5,1
test,145,7,0.14977736603751735,0.8502226339624827,-0.15764755010604858,0.9573909044265747,0,1,7,1
test,146,7,0.14977736603751735,0.8502226339624827,0.13496387004852295,0.9245432615280151,1,1,7,1
test,147,3,0.21401991484113564,0.7859800851588643,0.3201941251754761,0.9808362722396851,1,1,3,1
test,148,1,0.2548721367545882,0.7451278632454118,0.44497859477996826,0.9974480867385864,1,1,1,1
test,149,9,0.5476871351771021,0.4523128648228979,0.917334794998169,0.9334626197814941,1,1,9,1
test,150,3,0.21401991484113564,0.7859800851588643,0.33988475799560547,0.989214301109314,1,1,3,1
test,151,9,0.5476871351771021,0.4523128648228979,0.9235762357711792,0.8603404760360718,1,1,9,1
test,152,0,0.26295059646312535,0.7370494035368746,0.20144212245941162,0.8634495735168457,1,1,0,1
test,153,5,0.2074481684449928,0.7925518315550072,0.19785308837890625,0.5316038131713867,1,1,5,1
test,154,7,0.14977736603751735,0.8502226339624827,-0.34248656034469604,-0.7851440012454987,0,0,7,0
test,155,7,0.14977736603751735,0.8502226339624827,0.0014081001281738281,0.9622963666915894,1,1,7,1
test,156,6,0.17263666180201442,0.8273633381979856,0.11935269832611084,0.9594933986663818,1,1,6,1
test,157,6,0.17263666180201442,0.8273633381979856,0.3085925579071045,0.9768344163894653,1,1,6,1
test,158,9,0.5476871351771021,0.4523128648228979,-0.5917666554450989,0.2677731513977051,0,1,9,0
test,159,1,0.2548721367545882,0.7451278632454118,0.11164462566375732,0.9967876672744751,1,1,1,1
test,160,4,0.34495377595697324,0.6550462240430268,0.4338327646255493,0.9782695770263672,1,1,4,1
test,161,4,0.34495377595697324,0.6550462240430268,0.33173251152038574,-0.14807862043380737,1,0,4,1
test,162,9,0.5476871351771021,0.4523128648228979,0.9035543203353882,0.8185077905654907,1,1,9,1
test,163,6,0.17263666180201442,0.8273633381979856,-0.39265960454940796,0.9856784343719482,0,1,6,1
test,164,5,0.2074481684449928,0.7925518315550072,-0.14191186428070068,0.9540420770645142,0,1,5,1
test,165,0,0.26295059646312535,0.7370494035368746,0.3720201253890991,0.9964450597763062,1,1,0,1
test,166,2,0.20725491528952777,0.7927450847104722,0.2857534885406494,0.9940600395202637,1,1,2,1
test,167,8,0.14214447487052495,0.857855525129475,-0.08271312713623047,0.09659743309020996,0,1,8,1
test,168,7,0.14977736603751735,0.8502226339624827,-0.3199648857116699,0.9417009353637695,0,1,7,1
test,169,3,0.21401991484113564,0.7859800851588643,-0.02967017889022827,0.9959381818771362,1,1,3,1
test,170,8,0.14214447487052495,0.857855525129475,-0.5006029009819031,0.9537649154663086,0,1,8,1
test,171,4,0.34495377595697324,0.6550462240430268,0.21263492107391357,0.9803831577301025,1,1,4,1
test,172,7,0.14977736603751735,0.8502226339624827,0.24067294597625732,0.9078552722930908,1,1,7,1
test,173,4,0.34495377595697324,0.6550462240430268,0.4503897428512573,0.9665372371673584,1,1,4,1
test,174,8,0.14214447487052495,0.857855525129475,0.06361961364746094,0.04410707950592041,1,1,8,1
test,175,6,0.17263666180201442,0.8273633381979856,0.04125165939331055,0.9824150800704956,1,1,6,1
test,176,7,0.14977736603751735,0.8502226339624827,-0.4173756241798401,0.9327995777130127,0,1,7,1
test,177,2,0.20725491528952777,0.7927450847104722,0.22814548015594482,0.9948092699050903,1,1,2,1
test,178,2,0.20725491528952777,0.7927450847104722,0.28230786323547363,0.9980031251907349,1,1,2,1
test,179,7,0.14977736603751735,0.8502226339624827,0.13905930519104004,0.978379487991333,1,1,7,1
test,180,4,0.34495377595697324,0.6550462240430268,0.2943711280822754,0.47763097286224365,1,1,4,1
test,181,3,0.21401991484113564,0.7859800851588643,0.06089961528778076,0.9932612180709839,1,1,3,1
test,182,8,0.14214447487052495,0.857855525129475,-0.5710822939872742,0.8294104337692261,0,1,8,1
test,183,2,0.20725491528952777,0.7927450847104722,0.32194769382476807,0.9904065132141113,1,1,2,1
test,184,4,0.34495377595697324,0.6550462240430268,0.17303931713104248,0.9932712316513062,1,1,4,1
test,185,5,0.2074481684449928,0.7925518315550072,-0.27598869800567627,0.8772487640380859,0,1,5,1
test,186,5,0.2074481684449928,0.7925518315550072,0.23621916770935059,0.9752304553985596,1,1,5,1
test,187,3,0.21401991484113564,0.7859800851588643,0.28813040256500244,-0.6101269721984863,1,0,3,0
test,188,8,0.14214447487052495,0.857855525129475,-0.18077117204666138,0.9233798980712891,0,1,8,1
test,189,0,0.26295059646312535,0.7370494035368746,0.560218334197998,0.9972637891769409,1,1,0,1
test,190,9,0.5476871351771021,0.4523128648228979,0.859961748123169,0.7670028209686279,1,1,9,1
test,191,5,0.2074481684449928,0.7925518315550072,-0.17871326208114624,0.9811488389968872,0,1,5,1
test,192,5,0.2074481684449928,0.7925518315550072,0.024214506149291992,0.9903656244277954,1,1,5,1
test,193,2,0.20725491528952777,0.7927450847104722,0.20315539836883545,0.9766676425933838,1,1,2,1
test,194,2,0.20725491528952777,0.7927450847104722,0.22863078117370605,0.9946445226669312,1,1,2,1
test,195,3,0.21401991484113564,0.7859800851588643,0.28512775897979736,0.7035337686538696,1,1,3,1
test,196,9,0.5476871351771021,0.4523128648228979,0.9367642402648926,0.897104024887085,1,1,9,1
test,197,3,0.21401991484113564,0.7859800851588643,0.3510321378707886,0.9837582111358643,1,1,3,1
test,198,6,0.17263666180201442,0.8273633381979856,-0.2496936321258545,0.9820700883865356,0,1,6,1
test,199,9,0.5476871351771021,0.4523128648228979,0.9277088642120361,0.9047427177429199,1,1,9,1
test,200,1,0.2548721367545882,0.7451278632454118,0.34050309658050537,0.996867299079895,1,1,1,1
test,201,3,0.21401991484113564,0.7859800851588643,0.2160588502883911,0.9958840608596802,1,1,3,1
test,202,2,0.20725491528952777,0.7927450847104722,0.3143817186355591,0.9931421279907227,1,1,2,1
test,203,9,0.5476871351771021,0.4523128648228979,0.9090549945831299,0.8271397352218628,1,1,9,1
test,204,2,0.20725491528952777,0.7927450847104722,0.3286294937133789,0.9974181652069092,1,1,2,1
test,205,6,0.17263666180201442,0.8273633381979856,0.21636533737182617,0.9881751537322998,1,1,6,1
test,206,9,0.5476871351771021,0.4523128648228979,0.9431905746459961,0.8347800970077515,1,1,9,1
test,207,0,0.26295059646312535,0.7370494035368746,0.2763756513595581,0.9816689491271973,1,1,0,1
test,208,8,0.14214447487052495,0.857855525129475,-0.008696317672729492,0.5764360427856445,1,1,8,1
test,209,9,0.5476871351771021,0.4523128648228979,0.9226467609405518,0.9199904203414917,1,1,9,1
test,210,4,0.34495377595697324,0.6550462240430268,0.18904995918273926,0.9922900199890137,1,1,4,1
test,211,7,0.14977736603751735,0.8502226339624827,0.13109469413757324,0.9746131896972656,1,1,7,1
test,212,5,0.2074481684449928,0.7925518315550072,0.09232723712921143,0.9899005889892578,1,1,5,1
test,213,9,0.5476871351771021,0.4523128648228979,0.8751858472824097,0.8546093702316284,1,1,9,1
test,214,1,0.2548721367545882,0.7451278632454118,0.2047954797744751,0.997002363204956,1,1,1,1
test,215,4,0.34495377595697324,0.6550462240430268,0.17569828033447266,0.9952574968338013,1,1,4,1
test,216,9,0.5476871351771021,0.4523128648228979,0.9466953277587891,0.8192340135574341,1,1,9,1
test,217,6,0.17263666180201442,0.8273633381979856,-0.31989139318466187,0.977236270904541,0,1,6,1
test,218,5,0.2074481684449928,0.7925518315550072,0.16213130950927734,0.9868789911270142,1,1,5,1
test,219,8,0.14214447487052495,0.857855525129475,-0.607994794845581,0.7707934379577637,0,1,8,1
test,220,8,0.14214447487052495,0.857855525129475,-0.17369526624679565,0.7429951429367065,0,1,8,1
test,221,1,0.2548721367545882,0.7451278632454118,0.3879542350769043,0.9800575971603394,1,1,1,1
test,222,1,0.2548721367545882,0.7451278632454118,0.4831911325454712,0.9838351011276245,1,1,1,1
test,223,6,0.17263666180201442,0.8273633381979856,0.31269359588623047,0.6849486827850342,1,1,6,1
test,224,8,0.14214447487052495,0.857855525129475,-0.6153554320335388,0.7381408214569092,0,1,8,1
test,225,9,0.5476871351771021,0.4523128648228979,0.9399287700653076,0.727663516998291,1,1,9,1
test,226,1,0.2548721367545882,0.7451278632454118,0.26262688636779785,0.9979821443557739,1,1,1,1
test,227,5,0.2074481684449928,0.7925518315550072,0.23534369468688965,0.9641146659851074,1,1,5,1
test,228,3,0.21401991484113564,0.7859800851588643,0.28996384143829346,0.9885491132736206,1,1,3,1
test,229,6,0.17263666180201442,0.8273633381979856,0.382066011428833,0.9404397010803223,1,1,6,1
test,230,9,0.5476871351771021,0.4523128648228979,0.8984982967376709,0.740492582321167,1,1,9,1
test,231,5,0.2074481684449928,0.7925518315550072,0.14084994792938232,0.9929337501525879,1,1,5,1
test,232,9,0.5476871351771021,0.4523128648228979,0.9473662376403809,0.9525693655014038,1,1,9,1
test,233,9,0.5476871351771021,0.4523128648228979,0.9133830070495605,0.8874989748001099,1,1,9,1
test,234,4,0.34495377595697324,0.6550462240430268,0.3712121248245239,0.9437484741210938,1,1,4,1
test,235,3,0.21401991484113564,0.7859800851588643,0.17758238315582275,0.9891890287399292,1,1,3,1
test,236,3,0.21401991484113564,0.7859800851588643,0.159415602684021,0.9941394329071045,1,1,3,1
test,237,0,0.26295059646312535,0.7370494035368746,0.596320390701294,0.9969724416732788,1,1,0,1
test,238,1,0.2548721367545882,0.7451278632454118,0.2620581388473511,0.9974468946456909,1,1,1,1
test,239,8,0.14214447487052495,0.857855525129475,-0.26601219177246094,0.841888427734375,0,1,8,1
test,240,4,0.34495377595697324,0.6550462240430268,-0.060034751892089844,-0.7505777031183243,1,0,4,0
test,241,8,0.14214447487052495,0.857855525129475,-0.4605054259300232,0.9393235445022583,0,1,8,1
test,242,3,0.21401991484113564,0.7859800851588643,0.327040433883667,0.9540560245513916,1,1,3,1
test,243,1,0.2548721367545882,0.7451278632454118,0.4627821445465088,0.9974186420440674,1,1,1,1
test,244,4,0.34495377595697324,0.6550462240430268,-0.18085789680480957,0.8811235427856445,0,1,4,1
test,245,2,0.20725491528952777,0.7927450847104722,0.14565908908843994,0.9727331399917603,1,1,2,1
test,246,4,0.34495377595697324,0.6550462240430268,0.3890606164932251,0.7894465923309326,1,1,4,1
test,247,8,0.14214447487052495,0.857855525129475,-0.45949018001556396,0.9440015554428101,0,1,8,1
test,248,1,0.2548721367545882,0.7451278632454118,0.47285938262939453,0.9856752157211304,1,1,1,1
test,249,7,0.14977736603751735,0.8502226339624827,-0.20744681358337402,0.9547066688537598,0,1,7,1
test,250,4,0.34495377595697324,0.6550462240430268,0.5127907991409302,-0.34604060649871826,1,0,3,0
test,251,0,0.26295059646312535,0.7370494035368746,0.8396483659744263,0.9963374137878418,1,1,0,1
test,252,1,0.2548721367545882,0.7451278632454118,0.3805415630340576,0.9969935417175293,1,1,1,1
test,253,6,0.17263666180201442,0.8273633381979856,0.03787195682525635,0.8803613185882568,1,1,6,1
test,254,6,0.17263666180201442,0.8273633381979856,0.2989152669906616,0.9807469844818115,1,1,6,1
test,255,2,0.20725491528952777,0.7927450847104722,0.3461425304412842,0.9981606006622314,1,1,2,1
test,256,9,0.5476871351771021,0.4523128648228979,0.8852899074554443,0.7377697229385376,1,1,9,1
test,257,4,0.34495377595697324,0.6550462240430268,0.43892574310302734,0.9697893857955933,1,1,4,1
test,258,0,0.26295059646312535,0.7370494035368746,0.6221911907196045,0.9957401752471924,1,1,0,1
test,259,9,0.5476871351771021,0.4523128648228979,0.9406461715698242,0.935924768447876,1,1,9,1
test,260,1,0.2548721367545882,0.7451278632454118,0.39799439907073975,0.9975684881210327,1,1,1,1
test,261,3,0.21401991484113564,0.7859800851588643,0.06253862380981445,0.9959551095962524,1,1,3,1
test,262,1,0.2548721367545882,0.7451278632454118,0.48829543590545654,0.9971580505371094,1,1,1,1
test,263,6,0.17263666180201442,0.8273633381979856,0.14635372161865234,0.9823967218399048,1,1,6,1
test,264,5,0.2074481684449928,0.7925518315550072,-0.17406624555587769,0.9892953634262085,0,1,5,1
test,265,5,0.2074481684449928,0.7925518315550072,0.12208139896392822,0.9506503343582153,1,1,5,1
test,266,4,0.34495377595697324,0.6550462240430268,0.3323650360107422,0.930679440498352,1,1,4,1
test,267,5,0.2074481684449928,0.7925518315550072,0.04866921901702881,0.9342736005783081,1,1,5,1
test,268,9,0.5476871351771021,0.4523128648228979,0.9278049468994141,0.8772768974304199,1,1,9,1
test,269,4,0.34495377595697324,0.6550462240430268,0.44822895526885986,-0.2598641514778137,1,0,4,1
test,270,5,0.2074481684449928,0.7925518315550072,0.22980260848999023,0.9900376796722412,1,1,5,1
test,271,9,0.5476871351771021,0.4523128648228979,0.929726243019104,0.8010286092758179,1,1,9,1
test,272,2,0.20725491528952777,0.7927450847104722,-0.023335695266723633,0.9918895959854126,1,1,2,1
test,273,5,0.2074481684449928,0.7925518315550072,0.24160301685333252,0.970081090927124,1,1,5,1
test,274,8,0.14214447487052495,0.857855525129475,-0.24660861492156982,0.934529185295105,0,1,8,1
test,275,2,0.20725491528952777,0.7927450847104722,0.28438591957092285,0.9977998733520508,1,1,2,1
test,276,6,0.17263666180201442,0.8273633381979856,0.352952241897583,0.97052001953125,1,1,6,1
test,277,3,0.21401991484113564,0.7859800851588643,0.2179347276687622,0.989547848701477,1,1,3,1
test,278,3,0.21401991484113564,0.7859800851588643,0.07111954689025879,0.9834792613983154,1,1,3,1
test,279,2,0.20725491528952777,0.7927450847104722,0.36426329612731934,0.9983552694320679,1,1,2,1
test,280,5,0.2074481684449928,0.7925518315550072,-0.0947420597076416,0.9833906888961792,0,1,5,1
test,281,6,0.17263666180201442,0.8273633381979856,-0.10196596384048462,0.988753080368042,0,1,6,1
test,282,0,0.26295059646312535,0.7370494035368746,0.4842325448989868,0.9958938360214233,1,1,0,1
test,283,3,0.21401991484113564,0.7859800851588643,0.4063819646835327,0.9511791467666626,1,1,3,1
test,284,9,0.5476871351771021,0.4523128648228979,0.9041571617126465,0.7571761608123779,1,1,9,1
test,285,0,0.26295059646312535,0.7370494035368746,0.8076574802398682,0.9954676628112793,1,1,0,1
test,286,5,0.2074481684449928,0.7925518315550072,0.0013606548309326172,0.9742636680603027,1,1,5,1
test,287,6,0.17263666180201442,0.8273633381979856,-0.09859079122543335,0.988640546798706,0,1,6,1
test,288,2,0.20725491528952777,0.7927450847104722,0.3116114139556885,0.9936999082565308,1,1,2,1
test,289,4,0.34495377595697324,0.6550462240430268,0.02712881565093994,0.9922997951507568,1,1,4,1
test,290,0,0.26295059646312535,0.7370494035368746,0.4178950786590576,0.9934291839599609,1,1,0,1
test,291,1,0.2548721367545882,0.7451278632454118,0.3074791431427002,0.9972233772277832,1,1,1,1
test,292,7,0.14977736603751735,0.8502226339624827,0.09315943717956543,0.9599629640579224,1,1,7,1
test,293,1,0.2548721367545882,0.7451278632454118,0.44668567180633545,0.9975494146347046,1,1,1,1
test,294,6,0.17263666180201442,0.8273633381979856,-0.3690671920776367,0.9853802919387817,0,1,6,1
test,295,1,0.2548721367545882,0.7451278632454118,0.3237612247467041,0.9958239793777466,1,1,1,1
test,296,3,0.21401991484113564,0.7859800851588643,0.18486666679382324,0.9943786859512329,1,1,3,1
test,297,6,0.17263666180201442,0.8273633381979856,0.08080315589904785,0.979385256767273,1,1,6,1
test,298,6,0.17263666180201442,0.8273633381979856,0.10005462169647217,0.9748200178146362,1,1,6,1
test,299,7,0.14977736603751735,0.8502226339624827,-0.021531760692596436,0.9643149375915527,1,1,7,1
test,300,5,0.2074481684449928,0.7925518315550072,-0.02707880735397339,0.9871044158935547,1,1,5,1
test,301,6,0.17263666180201442,0.8273633381979856,0.1620798110961914,0.9854792356491089,1,1,6,1
test,302,3,0.21401991484113564,0.7859800851588643,-0.10928696393966675,0.9933987855911255,0,1,3,1
test,303,5,0.2074481684449928,0.7925518315550072,0.20131051540374756,0.9502326250076294,1,1,5,1
test,304,6,0.17263666180201442,0.8273633381979856,-0.17127281427383423,0.9791048765182495,0,1,6,1
test,305,3,0.21401991484113564,0.7859800851588643,0.28388500213623047,0.9895006418228149,1,1,3,1
test,306,6,0.17263666180201442,0.8273633381979856,-0.002707064151763916,0.9644660949707031,1,1,6,1
test,307,6,0.17263666180201442,0.8273633381979856,0.34667110443115234,0.9765154123306274,1,1,6,1
test,308,8,0.14214447487052495,0.857855525129475,-0.5288800299167633,0.7259272336959839,0,1,8,1
test,309,0,0.26295059646312535,0.7370494035368746,0.37218165397644043,0.9958658218383789,1,1,0,1
test,310,7,0.14977736603751735,0.8502226339624827,-0.380182147026062,0.9647568464279175,0,1,7,1
test,311,5,0.2074481684449928,0.7925518315550072,-0.10233861207962036,0.9712132215499878,0,1,5,1
